property_type,region,area_m2,price_usd,state,lat,lon
apartment,South,85.0,23091.52,Santa Catarina,-27.445972,-48.403809
house,South,152.0,44653.08,Santa Catarina,-26.985996,-48.636383
apartment,South,212.0,44653.08,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,23377.2,Santa Catarina,-26.903387,-48.676495
apartment,South,55.0,15819.9,Santa Catarina,-26.929674,-48.641396
apartment,South,60.0,20029.27,Santa Catarina,-27.018064,-48.583778
apartment,South,95.0,31350.59,Santa Catarina,-27.106749,-48.628864
apartment,South,80.0,17350.59,Santa Catarina,-27.767431,-48.631371
apartment,South,148.0,34538.79,Santa Catarina,-27.160427,-48.50872
apartment,South,130.0,64090.3,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,86679.51,Santa Catarina,-26.985996,-48.636383
apartment,South,127.0,34787.9,Santa Catarina,-27.767431,-48.631371
apartment,South,134.0,70499.33,Santa Catarina,-26.985996,-48.636383
apartment,South,73.0,23276.65,Santa Catarina,-27.580896,-48.596298
house,South,140.0,19129.17,Santa Catarina,-27.1604094805,-48.5660424855
apartment,South,60.0,23639.87,Santa Catarina,-26.985996,-48.636383
apartment,South,60.0,22589.2,Santa Catarina,-27.584118,-48.499092
house,South,193.0,44653.08,Santa Catarina,-26.966631,-48.636383
apartment,South,70.0,23639.87,Santa Catarina,-26.985996,-48.636383
house,South,250.0,28893.17,Santa Catarina,-27.5464919,-48.6374819
apartment,South,135.0,39399.78,Santa Catarina,-26.985996,-48.636383
house,South,215.0,51482.37,Santa Catarina,-27.02309,-48.64967
apartment,South,77.0,26266.52,Santa Catarina,-27.064003,-48.699066
house,South,210.0,28893.17,Santa Catarina,-26.98017,-48.64861
apartment,South,130.0,84052.86,Santa Catarina,-26.985996,-48.636383
apartment,South,126.0,63039.64,Santa Catarina,-26.929674,-48.641396
apartment,South,88.0,22274.01,Santa Catarina,-26.914373,-48.670605
apartment,South,84.0,28162.39,Santa Catarina,-27.608465,-48.594082
apartment,South,141.0,49906.38,Santa Catarina,-26.985996,-48.636383
apartment,South,61.0,20645.48,Santa Catarina,-26.903387,-48.676495
apartment,South,133.0,63039.64,Santa Catarina,-26.985996,-48.636383
apartment,South,105.0,39925.11,Santa Catarina,-26.910597,-48.670952
apartment,South,130.0,49906.38,Santa Catarina,-26.985996,-48.636383
apartment,South,94.0,52533.04,Santa Catarina,-27.5893692,-48.5087345
apartment,South,107.0,48277.86,Santa Catarina,-26.946136,-48.630657
apartment,South,106.0,32045.15,Santa Catarina,-26.985996,-48.636383
apartment,South,103.0,46754.4,Santa Catarina,-26.985996,-48.636383
apartment,South,113.0,42551.76,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,15497.25,Santa Catarina,-27.4303735,-48.4724783
house,South,130.0,63039.64,Santa Catarina,-27.579546,-48.53471
apartment,South,130.0,65666.29,Santa Catarina,-26.985996,-48.636383
apartment,South,181.0,42026.43,Santa Catarina,-26.985996,-48.636383
apartment,South,112.0,35756.24,Santa Catarina,-27.106749,-48.628864
apartment,South,169.0,42656.82,Santa Catarina,-26.985996,-48.636383
apartment,South,57.0,18597.81,Santa Catarina,-27.4432421325,-48.3794735586
apartment,South,80.0,26266.52,Santa Catarina,-26.985996,-48.636383
apartment,South,70.0,27842.51,Santa Catarina,-26.97504,-48.646408
apartment,South,119.0,40975.77,Santa Catarina,-26.985996,-48.636383
house,South,185.0,21752.3,Santa Catarina,-28.674389,-49.3761153
apartment,South,70.0,14709.25,Santa Catarina,-27.643709,-48.676495
apartment,South,103.0,34146.47,Santa Catarina,-26.985996,-48.636383
apartment,South,69.0,15303.34,Santa Catarina,-27.643709,-48.676495
apartment,South,147.0,22268.17,Santa Catarina,-28.682701,-49.379002
apartment,South,90.0,28893.17,Santa Catarina,-26.985996,-48.636383
house,South,150.0,19129.17,Santa Catarina,-27.4825667,-48.4051735
apartment,South,64.0,22326.54,Santa Catarina,-26.97504,-48.646408
apartment,South,137.0,78799.55,Santa Catarina,-26.985996,-48.636383
apartment,South,235.0,86679.51,Santa Catarina,-26.985996,-48.636383
apartment,South,96.0,24173.08,Santa Catarina,-28.6762161,-49.3667572
apartment,South,110.0,57786.34,Santa Catarina,-26.985996,-48.636383
apartment,South,97.0,26266.52,Santa Catarina,-26.985996,-48.636383
house,South,210.0,42026.43,Santa Catarina,-27.4923158,-48.4643519
apartment,South,120.0,46754.4,Santa Catarina,-27.435218,-48.460914
apartment,South,78.0,18386.56,Santa Catarina,-26.923552,-48.651421
apartment,South,130.0,49906.38,Santa Catarina,-26.985996,-48.636383
house,South,220.0,63039.64,Santa Catarina,-26.97504,-48.646408
apartment,South,126.0,45441.08,Santa Catarina,-26.985996,-48.636383
apartment,South,225.0,74071.58,Santa Catarina,-26.985996,-48.636383
apartment,South,132.0,40409.46,Santa Catarina,-28.679752,-49.365334
house,South,189.0,49906.38,Santa Catarina,-27.064003,-48.699066
apartment,South,142.0,84052.86,Santa Catarina,-26.946335,-48.629368
apartment,South,64.0,13326.53,Santa Catarina,-28.6873469,-49.379357
apartment,South,78.0,21013.21,Santa Catarina,-26.985996,-48.636383
apartment,South,85.0,22063.87,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,25320.92,Santa Catarina,-26.903387,-48.676495
apartment,South,91.0,18911.89,Santa Catarina,-27.643709,-48.676495
apartment,South,128.0,84052.86,Santa Catarina,-26.985996,-48.636383
apartment,South,82.0,19699.89,Santa Catarina,-27.6259803,-48.6684803
apartment,South,53.0,15905.85,Santa Catarina,-26.929674,-48.641396
apartment,South,84.0,18386.56,Santa Catarina,-27.5838366,-48.4990807
apartment,South,59.0,13330.26,Santa Catarina,-26.906555,-48.67617
apartment,South,96.0,26266.52,Santa Catarina,-26.985996,-48.636383
apartment,South,137.0,71444.93,Santa Catarina,-26.985996,-48.636383
apartment,South,91.0,26902.79,Santa Catarina,-26.9085839,-48.6753578
apartment,South,61.0,17913.76,Santa Catarina,-27.748068,-48.627838
apartment,South,72.0,15549.78,Santa Catarina,-27.445972,-48.403809
apartment,South,133.0,46229.07,Santa Catarina,-26.985996,-48.636383
house,South,60.0,20191.91,Santa Catarina,-26.985996,-48.636383
house,South,200.0,29418.5,Santa Catarina,-27.024578,-48.650814
apartment,South,84.0,40450.44,Santa Catarina,-26.921085,-48.651772
house,South,192.0,45703.74,Santa Catarina,-26.985996,-48.636383
apartment,South,172.0,51861.32,Santa Catarina,-27.106749,-48.628864
apartment,South,130.0,46229.07,Santa Catarina,-26.985996,-48.636383
house,South,93.0,15497.25,Santa Catarina,-27.445972,-48.403809
apartment,South,80.0,21786.0,Santa Catarina,-27.106749,-48.628864
apartment,South,200.0,44653.08,Santa Catarina,-26.985996,-48.636383
apartment,South,147.0,81058.47,Santa Catarina,-27.4306426,-48.4769485
apartment,South,130.0,41763.76,Santa Catarina,-26.985996,-48.636383
apartment,South,95.0,34146.47,Santa Catarina,-26.985996,-48.636383
apartment,South,200.0,78799.55,Santa Catarina,-26.985996,-48.636383
apartment,South,129.0,34007.42,Santa Catarina,-27.13889961,-48.5967567238
apartment,South,80.0,20487.88,Santa Catarina,-26.97504,-48.646408
apartment,South,110.0,30469.16,Santa Catarina,-26.985996,-48.636383
apartment,South,103.0,46754.4,Santa Catarina,-26.985996,-48.636383
apartment,South,86.0,23639.87,Santa Catarina,-26.985996,-48.636383
apartment,South,232.0,73328.5,Santa Catarina,-27.106749,-48.628864
apartment,South,128.0,18739.43,Santa Catarina,-28.681131,-49.371178
house,South,80.0,16810.57,Santa Catarina,-27.468346,-48.445408
apartment,South,150.0,24690.53,Santa Catarina,-27.018064,-48.583778
apartment,South,134.0,65192.92,Santa Catarina,-26.985996,-48.636383
apartment,South,61.0,21277.56,Santa Catarina,-26.903387,-48.676495
apartment,South,76.0,35197.13,Santa Catarina,-26.985996,-48.636383
apartment,South,135.0,71339.86,Santa Catarina,-26.985996,-48.636383
apartment,South,102.0,24953.19,Santa Catarina,-26.985996,-48.636383
apartment,South,120.0,51219.71,Santa Catarina,-26.985996,-48.636383
house,South,98.0,23911.47,Santa Catarina,-28.1363686933,-48.6703042112
apartment,South,135.0,74491.84,Santa Catarina,-26.985996,-48.636383
apartment,South,132.0,62094.05,Santa Catarina,-26.985996,-48.636383
apartment,South,94.0,39399.78,Santa Catarina,-26.910597,-48.670952
apartment,South,143.0,40187.77,Santa Catarina,-26.80398,-48.648914
house,South,90.0,13658.59,Santa Catarina,-27.024578,-48.650814
apartment,South,145.0,47279.73,Santa Catarina,-27.577587,-48.53326
apartment,South,64.0,13762.38,Santa Catarina,-27.1150811409,-48.6122063455
apartment,South,102.0,35197.13,Santa Catarina,-26.985996,-48.636383
apartment,South,72.0,14026.32,Santa Catarina,-27.56535,-48.626625
apartment,South,102.0,25951.32,Santa Catarina,-27.590553,-48.596298
apartment,South,117.0,60938.32,Santa Catarina,-26.985996,-48.636383
apartment,South,149.0,37089.34,Santa Catarina,-27.106749,-48.628864
apartment,South,181.0,70919.6,Santa Catarina,-26.985996,-48.636383
apartment,South,109.0,38874.45,Santa Catarina,-26.985996,-48.636383
apartment,South,55.0,13133.26,Santa Catarina,-27.5953778,-48.5480499
apartment,South,77.0,13914.74,Santa Catarina,-27.445972,-48.403809
apartment,South,96.0,24743.06,Santa Catarina,-27.748068,-48.627838
apartment,South,88.0,25239.88,Santa Catarina,-26.9212703,-48.6523116
house,South,200.0,44653.08,Santa Catarina,-26.99756,-48.64009
apartment,South,65.0,14183.92,Santa Catarina,-27.611835,-48.630733
apartment,South,73.0,19654.66,Santa Catarina,-26.906555,-48.67617
house,South,220.0,39399.78,Santa Catarina,-26.97504,-48.646408
apartment,South,160.0,34538.79,Santa Catarina,-27.106749,-48.628864
house,South,187.0,23639.87,Santa Catarina,-27.8195929,-50.3451966
apartment,South,103.0,40122.11,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,41661.11,Santa Catarina,-26.985996,-48.636383
apartment,South,119.0,18386.56,Santa Catarina,-26.985996,-48.636383
apartment,South,122.0,86154.18,Santa Catarina,-26.985996,-48.636383
apartment,South,65.0,22063.87,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,27842.51,Santa Catarina,-26.985996,-48.636383
apartment,South,97.0,17003.71,Santa Catarina,-27.1465643,-48.5054968
apartment,South,138.0,29490.81,Santa Catarina,-27.1482014626,-48.5880605016
house,South,133.0,32413.57,Santa Catarina,-28.777613,-49.263866
house,South,193.0,25505.57,Santa Catarina,-27.4244664,-48.4009035
apartment,South,132.0,73546.25,Santa Catarina,-26.966631,-48.636383
apartment,South,63.0,16810.57,Santa Catarina,-26.97504,-48.646408
apartment,South,74.0,17598.57,Santa Catarina,-27.018064,-48.583778
apartment,South,78.0,19227.09,Santa Catarina,-26.985996,-48.636383
apartment,South,112.0,19344.97,Santa Catarina,-28.679752,-49.365334
apartment,South,97.0,28893.17,Santa Catarina,-27.591753,-48.553101
apartment,South,152.0,39925.11,Santa Catarina,-26.966631,-48.636383
apartment,South,145.0,59655.46,Santa Catarina,-26.966631,-48.636383
apartment,South,130.0,65666.29,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,22513.19,Santa Catarina,-26.903387,-48.676495
apartment,South,108.0,21786.0,Santa Catarina,-27.1331652494,-48.6061422164
apartment,South,117.0,46229.07,Santa Catarina,-26.966631,-48.636383
apartment,South,140.0,59624.99,Santa Catarina,-26.9987368,-48.6313699
apartment,South,95.0,36247.79,Santa Catarina,-26.985996,-48.636383
apartment,South,64.0,14183.92,Santa Catarina,-27.007624,-48.653748
house,South,94.0,13133.26,Santa Catarina,-27.03859,-48.66593
apartment,South,56.0,19437.22,Santa Catarina,-26.985996,-48.636383
house,South,205.0,26266.52,Santa Catarina,-27.026623,-48.653908
apartment,South,66.0,23744.93,Santa Catarina,-26.903387,-48.676495
apartment,South,75.0,17335.9,Santa Catarina,-27.018064,-48.583778
house,South,160.0,39399.78,Santa Catarina,-26.99668,-48.64126
apartment,South,90.0,30994.49,Santa Catarina,-26.985996,-48.636383
apartment,South,190.0,31191.18,Santa Catarina,-27.1352642018,-48.5987977973
house,South,218.0,63039.64,Santa Catarina,-27.106749,-48.628864
apartment,South,110.0,44653.08,Santa Catarina,-27.603075,-48.587536
apartment,South,132.0,44653.08,Santa Catarina,-26.985996,-48.636383
apartment,South,97.0,39399.78,Santa Catarina,-27.590532,-48.556248
apartment,South,67.0,33101.38,Santa Catarina,-27.445972,-48.403809
apartment,South,176.0,25818.04,Santa Catarina,-28.681131,-49.371178
apartment,South,61.0,21223.35,Santa Catarina,-26.903387,-48.676495
apartment,South,72.0,13133.26,Santa Catarina,-26.897669,-48.727509
house,South,174.0,57786.34,Santa Catarina,-26.985996,-48.636383
apartment,South,107.0,51219.71,Santa Catarina,-26.966631,-48.636383
apartment,South,88.0,19394.86,Santa Catarina,-26.754795,-48.729183
apartment,South,63.0,12607.93,Santa Catarina,-27.451996,-48.447075
apartment,South,180.0,82361.73,Santa Catarina,-27.1392096,-48.5927927
apartment,South,66.0,23563.8,Santa Catarina,-26.903387,-48.676495
apartment,South,183.0,55159.69,Santa Catarina,-26.985996,-48.636383
apartment,South,137.0,42026.43,Santa Catarina,-26.985996,-48.636383
apartment,South,89.0,16547.9,Santa Catarina,-26.985996,-48.636383
apartment,South,144.0,16937.6,Santa Catarina,-28.6669712,-49.4248154
apartment,South,150.0,23316.89,Santa Catarina,-28.943419,-49.507641
apartment,South,94.0,34146.47,Santa Catarina,-26.985996,-48.636383
apartment,South,140.0,65666.29,Santa Catarina,-26.985996,-48.636383
apartment,South,55.0,18386.56,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,26266.52,Santa Catarina,-26.97504,-48.646408
apartment,South,131.0,73546.25,Santa Catarina,-27.591753,-48.553101
house,South,180.0,28893.17,Santa Catarina,-26.80398,-48.648914
house,South,198.0,41501.1,Santa Catarina,-27.6331637,-48.6832521
apartment,South,120.0,44127.75,Santa Catarina,-26.985996,-48.636383
apartment,South,127.0,71734.41,Santa Catarina,-26.966631,-48.636383
apartment,South,110.0,22063.87,Santa Catarina,-26.97504,-48.646408
apartment,South,81.0,19962.55,Santa Catarina,-26.97504,-48.646408
apartment,South,80.0,16810.57,Santa Catarina,-27.176991,-48.608822
apartment,South,126.0,43077.09,Santa Catarina,-26.985996,-48.636383
apartment,South,69.0,23639.87,Santa Catarina,-26.985996,-48.636383
apartment,South,63.0,19962.55,Santa Catarina,-26.929674,-48.641396
apartment,South,122.0,65666.29,Santa Catarina,-26.985996,-48.636383
apartment,South,67.0,21965.79,Santa Catarina,-27.767431,-48.631371
house,South,206.0,44653.08,Santa Catarina,-27.767431,-48.631371
house,South,114.0,20191.91,Santa Catarina,-27.176991,-48.608822
apartment,South,69.0,18123.9,Santa Catarina,-26.995173,-48.645153
house,South,200.0,34671.8,Santa Catarina,-26.76978,-48.67676
apartment,South,105.0,20457.59,Santa Catarina,-27.1465643,-48.5054968
apartment,South,82.0,20750.55,Santa Catarina,-27.748068,-48.627838
apartment,South,65.0,34146.47,Santa Catarina,-27.594744,-48.541233
apartment,South,132.0,62094.05,Santa Catarina,-26.985996,-48.636383
house,South,95.0,22063.87,Santa Catarina,-27.432299,-48.422832
apartment,South,138.0,31350.59,Santa Catarina,-26.754795,-48.729183
apartment,South,95.0,18386.56,Santa Catarina,-26.985996,-48.636383
apartment,South,62.0,49874.86,Santa Catarina,-27.440269,-48.501221
apartment,South,132.0,68292.95,Santa Catarina,-26.966631,-48.636383
apartment,South,97.0,29434.11,Santa Catarina,-27.5923715,-48.5937289
apartment,South,128.0,73546.25,Santa Catarina,-26.985996,-48.636383
apartment,South,139.0,65666.29,Santa Catarina,-26.985996,-48.636383
apartment,South,146.0,39925.11,Santa Catarina,-26.966631,-48.636383
apartment,South,174.0,27235.8,Santa Catarina,-28.681131,-49.371178
apartment,South,137.0,51745.04,Santa Catarina,-26.966631,-48.636383
apartment,South,199.0,57786.34,Santa Catarina,-26.985996,-48.636383
apartment,South,103.0,28162.39,Santa Catarina,-27.4242527224,-48.4058322296
apartment,South,219.0,41699.15,Santa Catarina,-28.683674,-49.364536
apartment,South,70.0,15754.66,Santa Catarina,-27.451996,-48.447075
apartment,South,90.0,30469.16,Santa Catarina,-26.985996,-48.636383
apartment,South,75.0,27035.9,Santa Catarina,-27.4363166,-48.3932328
apartment,South,128.0,73546.25,Santa Catarina,-26.985996,-48.636383
house,South,110.0,15940.98,Santa Catarina,-27.4825667,-48.4051735
apartment,South,60.0,18386.56,Santa Catarina,-27.584118,-48.499092
apartment,South,78.0,16390.31,Santa Catarina,-27.508335,-48.648739
apartment,South,77.0,50344.25,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,19804.95,Santa Catarina,-26.903387,-48.676495
apartment,South,119.0,60412.99,Santa Catarina,-26.985996,-48.636383
apartment,South,65.0,14709.25,Santa Catarina,-27.643709,-48.676495
apartment,South,78.0,16022.58,Santa Catarina,-27.001553,-48.654495
house,South,70.0,14346.88,Santa Catarina,-28.1631978398,-48.6731279042
house,South,93.0,24442.83,Santa Catarina,-27.0185095,-48.6343444
apartment,South,130.0,76172.9,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,44653.08,Santa Catarina,-26.985996,-48.636383
apartment,South,154.0,63039.64,Santa Catarina,-26.985996,-48.636383
house,South,236.0,42026.43,Santa Catarina,-26.839481,-48.749268
apartment,South,100.0,35722.46,Santa Catarina,-26.985996,-48.636383
apartment,South,171.0,61463.65,Santa Catarina,-27.106749,-48.628864
apartment,South,203.0,57918.89,Santa Catarina,-27.106749,-48.628864
apartment,South,73.0,17335.9,Santa Catarina,-27.018064,-48.583778
apartment,South,63.0,21752.35,Santa Catarina,-26.929674,-48.641396
apartment,South,93.0,18797.16,Santa Catarina,-27.508335,-48.648739
apartment,South,182.0,62701.18,Santa Catarina,-27.1387107133,-48.5949007788
apartment,South,130.0,39399.78,Santa Catarina,-27.106749,-48.628864
apartment,South,70.0,26568.3,Santa Catarina,-27.580835,-48.58271
apartment,South,68.0,15602.31,Santa Catarina,-27.445972,-48.403809
apartment,South,241.0,72616.68,Santa Catarina,-26.985996,-48.636383
apartment,South,170.0,63976.46,Santa Catarina,-27.106749,-48.628864
apartment,South,85.0,30287.86,Santa Catarina,-27.608465,-48.594082
apartment,South,210.0,48855.72,Santa Catarina,-26.985996,-48.636383
apartment,South,196.0,75122.24,Santa Catarina,-26.985996,-48.636383
apartment,South,170.0,58450.26,Santa Catarina,-14.235004,-51.92528
apartment,South,96.0,57786.34,Santa Catarina,-26.985996,-48.636383
apartment,South,231.0,73546.25,Santa Catarina,-26.985996,-48.636383
apartment,South,140.0,79625.58,Santa Catarina,-26.985996,-48.636383
apartment,South,98.0,29418.5,Santa Catarina,-26.914373,-48.670605
apartment,South,114.0,19470.58,Santa Catarina,-27.445972,-48.403809
